Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Due Reminder
695bb36616109aae9d8a6d2b,07/29/25,https://trello.com/c/h7sGj4ob/51-07-29-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.027Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d55,08/07/25,https://trello.com/c/AJY1ylCK/72-08-07-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.036Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d57,08/26/25,https://trello.com/c/4ieuxVHn/73-08-26-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.037Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d59,09/10/25,https://trello.com/c/ZQ5HWwMX/74-09-10-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.038Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d5b,09/18/25,https://trello.com/c/kc5xC6fS/75-09-18-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.039Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d5d,10/02/25,https://trello.com/c/L9Knuv9r/76-10-02-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.039Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d5f,10/09/25,https://trello.com/c/k2mK2x5w/77-10-09-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.040Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d61,11/01/25,https://trello.com/c/yBoMtmlX/78-11-01-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.040Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d75,11/11/25,https://trello.com/c/SF5ymS8g/88-11-11-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.051Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d77,11/29/25,https://trello.com/c/wjKOIzUb/89-11-29-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.051Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d79,12/11/25,https://trello.com/c/ILeaMGMS/90-12-11-25,,,,,0,,0,0,0,0,2026-01-05T12:49:43.052Z,695bb36616109aae9d8a6c89,Scheduled Releases,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d7f,Confidence Level,https://trello.com/c/Hq8VGjfB/93-confidence-level,"We’re introducing a new confidence label to the roadmap to help guide your development around forecasted feature releases.

- **High Confidence:** The feature will deliver on target quarter
- **Medium Confidence:** The feature might slip the target quarter
- **Low Confidence:** The feature could slip more than just one quarter",,,,0,,0,0,0,0,2026-01-05T12:49:43.053Z,695bb36616109aae9d8a6c88,Roadmap 2025,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d69,Thin Client,https://trello.com/c/hzVrhTUf/82-thin-client,"'- Android, iOS: Some cosmetics download on demand reducing the total install size of Fortnite.
- PC, Android, iOS: Backbling & Loading screens now download on demand
- Android, iOS: Improved downloading/updating UI on the home bar game tiles, plus the ability to move a game mode to the top of the download queue",Core Tech (purple),,,0,,0,0,0,0,2026-01-05T12:49:43.048Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cf7,Debug Commands,https://trello.com/c/VFpoFcnP/25-debug-commands,A debug command menu will be available to creators when testing their islands.  Creators have the ability to author custom Verse debug commands to populate the menu.,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.012Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d53,Team Invite Emote,https://trello.com/c/Hgw0MEZB/71-team-invite-emote,"We are bringing to FNE a feature originally available in Battle Royale that let players make squads on the fly while a match was running by emoting with another player. This option will be available as an Island setting, that will be overrideable per team on the Team Settings And Inventory Device.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.035Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d63,Fortnite Tools,https://trello.com/c/jlc8iaz1/79-fortnite-tools,"A set of powerful tools to help streamline your environment building workflows:

- 3D Select – Easily select and manage multiple objects at once
- Snap To Target – Quickly duplicate and place objects exactly where you want them
- Travel Time – Measure distance and time with built-in Fortnite movement presets
- Helper Assets – Drop in handy reference objects to guide your designs

These tools are designed to save you time and make building even smoother.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.041Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cef,Memory Calculation Update,https://trello.com/c/5o6BIZKM/21-memory-calculation-update,"Creators have an optimized, faster memory calculation process for evaluating runtime resource usage. This enhancement ensures that islands authored by creators remain playable across all Fortnite-supported devices and platforms, without interruptions due to out-of-memory crashes. In particular, sampling location generation is faster on larger islands.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.006Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cfd,Player Input - Experimental,https://trello.com/c/0XgAyl87/28-player-input-experimental,"Adding support for adding/removing Input Mapping Contexts and binding to Input Actions through Verse. Creators can override the ""Jump"" input to perform a custom action, add/remove an input mapping context to a Player during gameplay, and access a set of Epic-Curated Input Mapping Contexts. Creators can rely on a functional mobile experience regardless of their use of Input in Verse.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.010Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d1b,Improved Pop-Up Dialog UI,https://trello.com/c/FTvGZJY3/43-improved-pop-up-dialog-ui,Improved ability to create custom menu UI using the Pop-up Dialog and Conversation Devices. Additional features include expanded data available in the viewmodel and new animations.,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.023Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d65,Project Cooks Initiated on Pre-Publish,https://trello.com/c/HXo9W3ZS/80-project-cooks-initiated-on-pre-publish,"Project Cooks are the process by which your project content is **prepared for use on all Fortnite-supported platforms**.

UEFN now automatically prepares projects for all platforms when you select **Publish Project** or **Upload to Private Version**. This removes the need to wait for your island to cook after publishing, resolves the _**cold island**_ issue, and makes the publishing flow smoother and faster.",Core Tech (purple),,,0,,0,0,0,0,2026-01-05T12:49:43.041Z,695bb36616109aae9d8a6c8c,Q3 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d39,General Physics - Beta,https://trello.com/c/mNVxCFGm/58-general-physics-beta,"**Coming up 37.40** - Creators can publish their UEFN Physics based games into Fortnite. With General Physics, players can push, topple, hit, and move objects - unlocking emergent, physics-driven gameplay in Fortnite Islands.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.029Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d05,Custom Game Items and Inventories - Experimental,https://trello.com/c/ofK9I2sA/32-custom-game-items-and-inventories-experimental,"Lay the foundations for custom items and inventories, which can be used alongside existing Battle Royale items, allowing for more variety and new types of play.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.014Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d1d,Enable Creation of Custom Data-driven UI Widgets,https://trello.com/c/mfsIphsk/44-enable-creation-of-custom-data-driven-ui-widgets,Creators will be able to use the Editor to design custom UI Widgets that can be updated from gameplay data in Verse. This feature will allow the creation of HUD and gameplay widgets driven via custom data structures.,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.022Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d71,Engagement Payout Updates,https://trello.com/c/Mz4VXv5k/86-engagement-payout-updates,"We will update the engagement payout formula to better reward creators for bringing in new or reengaging lapsed players in Fortnite. Creators that bring in new or lapsed players will receive 75% of those players’ contributions to the engagement payout pool for their first six months.

To learn more:  [https://www.fortnite.com/news/fortnite-developers-will-soon-be-able-to-sell-in-game-items](https://www.fortnite.com/news/fortnite-developers-will-soon-be-able-to-sell-in-game-items ""smartCard-inline"")",Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.049Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d6f,Sponsored Row,https://trello.com/c/ytbgBzsB/85-sponsored-row,"We’re adding a prominent Sponsored Row in Discover so that creators can choose to pay to promote their islands for increased visibility for their experiences.

To learn more: [https://www.fortnite.com/news/fortnite-developers-will-soon-be-able-to-sell-in-game-items](https://www.fortnite.com/news/fortnite-developers-will-soon-be-able-to-sell-in-game-items ""smartCard-inline"")",Publishing Tools (pink_dark),,,0,,0,0,0,0,2026-01-05T12:49:43.049Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d83,Prefab Editor Outliner Parity,https://trello.com/c/03R7nhaG/95-prefab-editor-outliner-parity,"We're bringing the Prefab Editor's outliner features to parity with the main World Outliner, adding full support for columns, component filters, and better scene graph awareness in general. This makes it significantly easier to inspect, navigate, and edit embedded prefabs, while giving the user better visibility of their content regarding pending unsaved changes, URC and OFPE integration.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.058Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d87,Edit in place improvements,https://trello.com/c/kBsV4yPF/97-edit-in-place-improvements,"'- Selection and focus fixes
- Better drag and drop of assets/prefabs support
- Auto Save and Save All fixes

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.059Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d89,Scene Graph Quality of Life Improvements,https://trello.com/c/3nPAeOFs/98-scene-graph-quality-of-life-improvements,"'- Snap to surface now works much better with entities
- Better prefab renaming dialog (postponed)
- Improvements to sub-class prefab creation within the Prefab Editor

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.059Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d7b,Mobile Preview,https://trello.com/c/ICTaquEh/91-mobile-preview,"Provides an easier and more accessible way to iterate and refine the quality of mobile experiences by enabling developers to launch a Fortnite session in Mobile Mode, with configurable aspect ratios and mobile scalability settings.

With this feature, experiences built in UEFN can now load using appropriate mobile configurations, enabling developers to evaluate the quality of art assets, lighting, materials, visual effects, and UI/HUD layouts directly within a mobile context.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.052Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d0d,Thin Client - Prioritize Creator-made Island Downloads,https://trello.com/c/6ECPd5ix/36-thin-client-prioritize-creator-made-island-downloads,"Introducing install management and a modular game mode approach with smaller upfront download on PC and Mobile. This is a phased project and some components may ship prior as we build towards the desired end state.
The overall goal for thin client is to reduce the install size of Fortnite.

\-- Thin Client Roadmap --

Android, iOS: Players can update and play creator-made islands before updating other game modes.

- After Fortnite releases, players who have already installed Fortnite on their device will be able to enter the lobby and prioritize the game mode of their choice.
- Players will have the option to prioritize the Creative game mode, allowing them to play creator-made islands before the full update of game modes like Fortnite Battle Royale and LEGO Fortnite Odyssey finish.",Core Tech (purple),,,0,,0,0,0,0,2026-01-05T12:49:43.017Z,695bb36616109aae9d8a6c8e,Q4 - Shipped,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d73,Expanded ability to pass data from Verse to UI widgets,https://trello.com/c/phr77LkM/87-expanded-ability-to-pass-data-from-verse-to-ui-widgets,Allows developers to pass more data from Verse via updated ViewModels,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.050Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6cf5,Verse Leaderboards - Beta,https://trello.com/c/uilNuwBc/24-verse-leaderboards-beta,"We want to allow creators to add leaderboards to their experiences, with leaderboard data persisting across island sessions.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.013Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d07,Skill-Based Matchmaking,https://trello.com/c/9TfVc2vk/33-skill-based-matchmaking,Creators can opt in to enable a very simple version of skill-based matchmaking for their island.,Core Tech (purple),,,0,,0,0,0,0,2026-01-05T12:49:43.015Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d8b,Verse Tags,https://trello.com/c/vFrymStf/99-verse-tags,"We are overhauling Verse Tags, making them easier to use and integrating them tightly with the Scene Graph.",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.054Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d8d,Two-way communication for UMG Verse Fields,https://trello.com/c/NpVbOzj1/100-two-way-communication-for-umg-verse-fields,"You will now be able to add a field of the 'event' type to your verse variables tab. This event can be bound to widget events like a button's 'On Clicked'. The verse event can then be awaited upon in your code and will signal when that button is interacted with.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.055Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d8f,Redirectors,https://trello.com/c/551Uoozr/101-redirectors,"Verse-aware redirectors will improve the UEFN experience by allowing you to reorganize content without risking project breakage.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.055Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d91,Remove no-rollback,https://trello.com/c/vN28IjN6/102-remove-no-rollback,"We are removing <no_rollback> from Verse; the new default specifier will be <transacts>.

Confidence: low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.055Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d93,Persistence Snapshots,https://trello.com/c/n6rNHTdD/103-persistence-snapshots,"We want to minimize the risk of persistence-data loss. Snapshots will enable more reliable data recovery going forward.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.056Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d95,New Virtual Machine (VM),https://trello.com/c/WzhgSA09/104-new-virtual-machine-vm,"We are releasing a new virtual machine (VM) for executing Verse. It is designed from the ground up for Verse and delivers an initial 5× speedup. Additional language features and debugging tools will follow shortly after the VM ships.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.056Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d97,Shareable weak_map,https://trello.com/c/zJ0WbMb0/105-shareable-weakmap,"Allow a Verse developer to share the same weak_map among multiple islands that they own.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.057Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d9b,Scene Graph Quality of Life,https://trello.com/c/CEabMG8h/107-scene-graph-quality-of-life,"'- Lumen in prefab editor
- Class settings panel in prefab editor
- Support for clearing overrides and making instances unique
- Save collapsed/Expanded state of entities/folders within outliner
  Folder support for entities

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.060Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d9d,Prefab Splitting with One File Per Entity (OFPE),https://trello.com/c/2Xk75n7j/108-prefab-splitting-with-one-file-per-entity-ofpe,"We’re introducing support for Prefab Splitting using One File Per Entity (OFPE), allowing large prefabs to be broken down into multiple editable files without relying on embedded or separate prefab hierarchies. This new system preserves the unified editing experience of a single prefab asset, while giving creators and teams the ability to modularize content, improve mergeability in source control. This approach maintains the simplicity of working in one scene-graph-driven prefab, while unlocking real scalability for professional worldbuilding workflows with collaborative editing of different parts of a prefab.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.060Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d9f,Streaming and HLods,https://trello.com/c/SHaaQlLT/109-streaming-and-hlods,"We're extending support for Level Streaming and Hierarchical LODs (HLODs) to work seamlessly with entities, scene graphs, and prefab-based workflows in UEFN. This unlocks performance optimization tools previously limited to actor-based content, enabling creators to build larger, more detailed experiences with fine-grained control over memory and render cost. This brings streaming-scale worldbuilding and performance best practices to the data-oriented entity ecosystem, giving creators new tools to scale up without compromising runtime performance or authoring clarity.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.060Z,695bb36616109aae9d8a6c8d,Q1 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d51,Persona Device - Experimental,https://trello.com/c/VZ8vHsCm/70-persona-device-experimental,"Unlock the power of LLMs, a new tool for creators. Each device is capable of managing multiple personas, giving voice to NPCs that can track and respond to changes in game state.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.036Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d03,Camera Component,https://trello.com/c/eQGUR79W/31-camera-component,"Gameplay camera components are coming to the SceneGraph. Perspective, Orthographic, and Physically Based camera components will be available. The Camera Director component will let you select and blend between active cameras. We will also add pre-packaged camera operators to control camera behavior.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.014Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6da1,Verse Class Editor for Materials,https://trello.com/c/I1cCMVlC/110-verse-class-editor-for-materials,"We want to bring the same functionality we added to UMG editor to support verse fields (variables & class settings tabs) to the material editor.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.057Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6d99,Late Join Robustness,https://trello.com/c/VJkEYufr/106-late-join-robustness,"We want to improve robustness when a player joins a match already in progress.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.058Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6da3,Community Testing Framework,https://trello.com/c/I1LJlOiw/111-community-testing-framework,"We want to empower creators to build and run regression tests for their experiences as naturally as playtesting. This includes recording a test run and replaying it later to verify that nothing has broken.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.061Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6da5,Verse Debugger,https://trello.com/c/PEApARTF/112-verse-debugger,,Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.062Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6da7,Insights Profiler,https://trello.com/c/eY1rlae3/113-insights-profiler,"After the new VM releases, we will provide a Verse profiler integrated with Unreal Insights for UEFN. It will help identify which parts of a program take the most execution time.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.062Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6da9,Predicts,https://trello.com/c/GnGZ6DiG/114-predicts,"<predicts> is a new Verse feature that allows certain APIs to run on clients in response to user actions. This makes experiences more responsive, allowing effects such as VFX and SFX to trigger immediately without network latency.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.063Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dab,Publish Book of Verse,https://trello.com/c/rzzPiXCn/115-publish-book-of-verse,"The Book of Verse updates the language documentation with more detailed descriptions of major features, including Live Variables.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.063Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dd1,Verse State Machines,https://trello.com/c/MagIjXTc/134-verse-state-machines,"Hierarchical finite state machine. Add states to your verse class and scene graph component. States have an OnEnter and an OnExit event. Supports messaging from the state machine to the active leaf states

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.079Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dad,Live Variables,https://trello.com/c/RKye8qHY/116-live-variables,"Live Variables are a new language feature enabling reactive programming. They allow variables to update automatically when other variables change.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.063Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6daf,Lambdas,https://trello.com/c/AJa62eww/117-lambdas,"Lambdas are anonymous functions that close over their lexical scope and are first-class values.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.064Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dd3,Verse Input,https://trello.com/c/s0kUsYh5/135-verse-input,"Adding support for adding/removing Input Mapping Contexts and binding to Input Actions through Verse. Creators can override the ""Jump"" input to perform a custom action, add/remove an input mapping context to a Player during gameplay, and access a set of Epic-Curated Input Mapping Contexts. Creators can rely on a functional mobile experience regardless of their use of Input in Verse.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.071Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6db1,Data Layers in scene graph,https://trello.com/c/8hqHnuYL/118-data-layers-in-scene-graph,"We’re adding Data Layer functionality to Scene Graph–based entities, enabling creators to organize, control, and optimize runtime content visibility and loading at a much finer granularity. This brings entity workflows in line with what’s already possible for actors, now with support for toggling sets of entities on/off, segmenting gameplay phases, and streamlining large map editing. This should bring the feature set of entities and prefabs within the prefab editor on par, if not better in many cases, compared to traditional Level Instance based actor and variants workflows.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.065Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dd5,Chaos Physics Support in Scene Graph,https://trello.com/c/ZeTMZyQ1/136-chaos-physics-support-in-scene-graph,"Physics simulation in the Scene Graph surfaces a full set of physics features through the mesh\_part interface on the mesh\_component, including line traces, collision filtering, overlap and collision callbacks, physics materials, and mass initialization. Two interfaces anchor this capability: has\_collisions for event-driven physical interaction, and has\_dynamics for enabling per-part forces, impulses, and full physics state replication suitable for networked gameplay. This work also establishes a standardized mesh_part initialization workflow to ensure that each asset cleanly exposes its intended physics representation during setup.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.071Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dd7,Scene Graph Support for Skeletal Meshes and Animation,https://trello.com/c/HctV0cvG/137-scene-graph-support-for-skeletal-meshes-and-animation,"Allows the creator to use and animate skeletal meshes in the Scene Graph. Initially via animation sequence playback, but progressively expanding to allow full programmatic animation support.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.072Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6dd9,Scene Graph Support for Post Process Volume,https://trello.com/c/qu3pzElU/138-scene-graph-support-for-post-process-volume,"With post-process volumes, you will be able to affect the feel of a particular area of your island by changing how it is rendered to the player.

Confidence: Low",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.072Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ddb,Quests,https://trello.com/c/FBKFDl8V/139-quests,"Allows creators to create completeable, shareable goals - where progress is saved and can be presented in the front end.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.073Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ddd,Scene Graph Ability System,https://trello.com/c/7qphachi/140-scene-graph-ability-system,"The Verse Ability System will let you create abilities and effects that can be granted to entities to change their runtime behavior.

Confidence: High",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.073Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
695bb36616109aae9d8a6ddf,Scene Graph Support for Character Possession,https://trello.com/c/fS59CNjH/141-scene-graph-support-for-character-possession,"Possession links an agent to one or more entities that currently represent them. Used by systems like Input and Camera, to know what character is being controlled by what Player/Agent.

Confidence: Medium",Creation Tools (pink),,,0,,0,0,0,0,2026-01-05T12:49:43.074Z,695bb36616109aae9d8a6c8f,Q2 - 2026,695bb36616109aae9d8a6c92,game,false,,false,
